Time,BL100_MF_1,BL100_MF_2,BL100_MF_3,BL100_MF_4,T_CORI,MF_CORI,RHO_CORI,DP
"13:47:44,8",100.0,,,,26.474517822265625,0.03122214414179325,1002.472412109375,1.8829524517059326
"13:47:45,0",100.0,,,,26.479150772094727,0.030845431610941887,1002.4882202148438,1.8837453126907349
"13:47:45,3",100.0,,,,26.476835250854492,0.030646583065390587,1002.4618530273438,1.8841521739959717
"13:47:45,5",100.0,,,,26.476835250854492,0.030924299731850624,1002.446044921875,1.8827588558197021
"13:47:45,8",100.0,,,,26.481470108032227,0.031812407076358795,1002.220947265625,1.8811259269714355
"13:47:46,0",100.0,,,,26.472200393676758,0.03201798349618912,1002.2086181640625,1.8778610229492188
"13:47:46,3",100.0,,,,26.476835250854492,0.032344263046979904,1002.3967895507812,1.8724980354309082
"13:47:46,5",100.0,,,,26.467559814453125,0.03209657222032547,1002.2367553710938,1.8644424676895142
"13:47:46,8",100.0,,,,26.472200393676758,0.03217390552163124,1002.4196166992188,1.8562616109848022
"13:47:47,0",100.0,,,,26.474517822265625,0.03312479704618454,1002.472412109375,1.8605334758758545
"13:47:47,3",100.0,,,,26.474517822265625,0.03708469867706299,1002.256103515625,1.8643572330474854
"13:47:47,5",100.0,,,,26.476835250854492,0.03269604593515396,1002.3018188476562,1.8665052652359009
"13:47:47,8",100.0,,,,26.479150772094727,0.03211497142910957,1002.3405151367188,1.8634486198425293
"13:47:48,0",100.0,,,,26.469877243041992,0.030924644321203232,1002.2349853515625,1.8492138385772705
"13:47:48,3",100.0,,,,26.467559814453125,0.030962837859988213,1002.3721313476562,1.8477816581726074
"13:47:48,5",100.0,,,,26.469877243041992,0.03034702129662037,1002.2068481445312,1.8563041687011719
"13:47:48,8",100.0,,,,26.472200393676758,0.03006701171398163,1002.3844604492188,1.8734254837036133
"13:47:49,0",100.0,,,,26.476835250854492,0.029903046786785126,1002.2086181640625,1.9241656064987183
"13:47:49,3",100.0,,,,26.472200393676758,0.02982185408473015,1002.2068481445312,1.99057936668396
"13:47:49,5",100.0,,,,26.476835250854492,0.02921394631266594,1002.37744140625,2.0637359619140625
"13:47:49,8",100.0,,,,26.474517822265625,0.02892390638589859,1002.5269165039062,2.1041693687438965
"13:47:50,1",100.0,,,,26.474517822265625,0.02909301593899727,1002.300048828125,2.128486156463623
"13:47:50,3",100.0,,,,26.474517822265625,0.029382694512605667,1002.516357421875,2.1649527549743652
"13:47:50,6",100.0,,,,26.469877243041992,0.02989637665450573,1002.5023193359375,2.2165582180023193
"13:47:50,8",100.0,,,,26.474517822265625,0.030094390735030174,1002.3193969726562,2.2700576782226562
"13:47:51,1",100.0,,,,26.467559814453125,0.02969818003475666,1002.5128173828125,2.341566562652588
"13:47:51,3",100.0,,,,26.474517822265625,0.028717873618006706,1002.4530639648438,2.408994674682617
"13:47:51,6",100.0,,,,26.472200393676758,0.02865620329976082,1002.2367553710938,2.4826276302337646
"13:47:51,8",100.0,,,,26.467559814453125,0.02848147042095661,1002.4231567382812,2.570136308670044
"13:47:52,1",100.0,,,,26.467559814453125,0.02917492762207985,1002.2631225585938,2.6464197635650635
"13:47:52,3",100.0,,,,26.467559814453125,0.029311902821063995,1002.3826904296875,2.6702418327331543
"13:47:52,6",100.0,,,,26.479150772094727,0.029549937695264816,1002.4882202148438,2.684220314025879
"13:47:52,8",100.0,,,,26.479150772094727,0.02981465868651867,1002.2965698242188,2.704094409942627
"13:47:53,1",100.0,,,,26.486108779907227,0.0296408049762249,1002.4512939453125,2.7302162647247314
"13:47:53,3",100.0,,,,26.486108779907227,0.03053850308060646,1002.2842407226562,2.7420413494110107
"13:47:53,6",100.0,,,,26.486108779907227,0.030050823464989662,1002.3704223632812,2.7575504779815674
"13:47:53,8",100.0,,,,26.48379135131836,0.031087640672922134,1002.35986328125,2.7722551822662354
"13:47:54,1",100.0,,,,26.469877243041992,0.0323166698217392,1002.2402954101562,2.779276132583618
"13:47:54,3",100.0,,,,26.481470108032227,0.03315214067697525,1002.0643920898438,2.80192232131958
"13:47:54,6",100.0,,,,26.486108779907227,0.03545992448925972,1002.1980590820312,2.815577745437622
"13:47:54,8",100.0,,,,26.472200393676758,0.037830352783203125,1002.0028686523438,2.8322806358337402
"13:47:55,1",100.0,,,,26.472200393676758,0.040570031851530075,1002.1470947265625,2.840771198272705
"13:47:55,3",100.0,,,,26.481470108032227,0.043838437646627426,1002.0643920898438,2.8307785987854004
"13:47:55,6",100.0,,,,26.479150772094727,0.04892118647694588,1001.7953491210938,2.8113839626312256
"13:47:55,8",100.0,,,,26.486108779907227,0.05376730114221573,1001.8516235351562,2.781548261642456
"13:47:56,1",100.0,,,,26.472200393676758,0.05828570947051048,1001.805908203125,2.7167673110961914
"13:47:56,3",100.0,,,,26.472200393676758,0.06457237899303436,1001.448974609375,2.5890495777130127
"13:47:56,6",100.0,,,,26.479150772094727,0.07093167304992676,1001.5562133789062,2.18550968170166
"13:47:56,8",100.0,,,,26.481470108032227,0.077580526471138,1001.343505859375,1.7641605138778687
"13:47:57,1",100.0,,,,26.481470108032227,0.08407026529312134,1001.0762329101562,1.542712926864624
"13:47:57,3",100.0,,,,26.479150772094727,0.09095373749732971,1000.7579956054688,1.4162477254867554
"13:47:57,6",100.0,,,,26.476835250854492,0.09795070439577103,1000.8037109375,1.3706741333007812
"13:47:57,8",100.0,,,,26.479150772094727,0.10535404831171036,1000.3536376953125,1.372866153717041
"13:47:58,1",100.0,,,,26.479150772094727,0.11372620612382889,1000.2147827148438,1.4306937456130981
"13:47:58,3",100.0,,,,26.474517822265625,0.12267523258924484,999.8385620117188,1.6314719915390015
"13:47:58,6",100.0,,,,26.479150772094727,0.1307777464389801,999.3991088867188,1.730343222618103
"13:47:58,8",100.0,,,,26.469877243041992,0.14032869040966034,998.8928833007812,1.429555058479309
"13:47:59,1",100.0,,,,26.476835250854492,0.1498716026544571,998.3603515625,1.3302723169326782
"13:47:59,3",100.0,,,,26.479150772094727,0.15953703224658966,997.569580078125,1.2992761135101318
"13:47:59,6",100.0,,,,26.472200393676758,0.17000102996826172,996.89306640625,1.3243257999420166
"13:47:59,8",100.0,,,,26.481470108032227,0.18093617260456085,996.1990356445312,1.4123682975769043
"13:48:00,1",100.0,,,,26.474517822265625,0.19144198298454285,995.2257690429688,1.5649771690368652
"13:48:00,3",100.0,,,,26.474517822265625,0.20189423859119415,994.1279907226562,1.6949206590652466
"13:48:00,6",100.0,,,,26.476835250854492,0.21362125873565674,992.8933715820312,1.7921773195266724
"13:48:00,8",100.0,,,,26.479150772094727,0.22406746447086334,991.2991333007812,1.8887170553207397
"13:48:01,1",100.0,,,,26.479150772094727,0.23358295857906342,989.6227416992188,2.0098533630371094
"13:48:01,3",100.0,,,,26.472200393676758,0.24421274662017822,987.9503173828125,1.9858447313308716
"13:48:01,6",100.0,,,,26.476835250854492,0.25415879487991333,985.746826171875,2.5367259979248047
"13:48:01,8",100.0,,,,26.481470108032227,0.2642430067062378,983.5738525390625,2.9393773078918457
"13:48:02,1",100.0,,,,26.486108779907227,0.2755151391029358,980.4620971679688,3.1283681392669678
"13:48:02,3",100.0,,,,26.48843002319336,0.28627538681030273,977.3447875976562,3.176574945449829
"13:48:02,6",100.0,,,,26.481470108032227,0.2975682020187378,973.81396484375,3.2240540981292725
"13:48:02,8",100.0,,,,26.481470108032227,0.3067989647388458,969.8931274414062,3.27139949798584
"13:48:03,1",100.0,,,,26.479150772094727,0.3162183463573456,965.6668090820312,3.308490753173828
"13:48:03,4",100.0,,,,26.486108779907227,0.32606568932533264,960.90673828125,3.3585567474365234
"13:48:03,6",100.0,,,,26.486108779907227,0.33684903383255005,955.4779052734375,3.475194215774536
"13:48:03,9",100.0,,,,26.481470108032227,0.3457031846046448,949.53369140625,3.623197555541992
"13:48:04,1",100.0,,,,26.481470108032227,0.3559172451496124,943.1312866210938,3.7146379947662354
"13:48:04,4",100.0,,,,26.474517822265625,0.36604994535446167,936.3555908203125,3.809816360473633
"13:48:04,6",100.0,,,,26.486108779907227,0.37517592310905457,929.653076171875,3.8912532329559326
"13:48:04,9",100.0,,,,26.476835250854492,0.38471996784210205,922.215576171875,3.966294527053833
"13:48:05,1",100.0,,,,26.479150772094727,0.39293086528778076,913.9641723632812,4.038455486297607
"13:48:05,4",100.0,,,,26.490745544433594,0.3998356759548187,905.9536743164062,4.1585259437561035
"13:48:05,6",100.0,,,,26.479150772094727,0.4059334993362427,897.0081176757812,4.26164436340332
"13:48:05,9",100.0,,,,26.490745544433594,0.4106316864490509,887.5513305664062,4.367499828338623
"13:48:06,1",100.0,,,,26.479150772094727,0.4128776490688324,877.9253540039062,4.477006912231445
"13:48:06,4",100.0,,,,26.48843002319336,0.4147312045097351,867.7503051757812,4.590455055236816
"13:48:06,6",100.0,,,,26.48379135131836,0.41425415873527527,856.19482421875,4.682340145111084
"13:48:06,9",100.0,,,,26.486108779907227,0.41247379779815674,844.560302734375,4.711790561676025
"13:48:07,1",100.0,,,,26.481470108032227,0.40851062536239624,831.173583984375,4.679006576538086
"13:48:07,4",100.0,,,,26.481470108032227,0.4027472734451294,817.7786254882812,4.627254962921143
"13:48:07,6",100.0,,,,26.495389938354492,0.39416614174842834,803.577392578125,4.510898113250732
"13:48:07,9",100.0,,,,26.48843002319336,0.38316383957862854,788.131103515625,4.420322418212891
"13:48:08,1",100.0,,,,26.495389938354492,0.36824238300323486,771.7238159179688,4.389408588409424
"13:48:08,4",100.0,,,,26.48843002319336,0.3509693145751953,754.9639282226562,4.385160446166992
"13:48:08,6",100.0,,,,26.48379135131836,0.32799503207206726,734.9918212890625,4.4043869972229
"13:48:08,9",100.0,,,,26.490745544433594,0.3018663823604584,715.2568359375,4.400540828704834
"13:48:09,1",100.0,,,,26.495389938354492,0.2697581946849823,693.5236206054688,4.496125221252441
"13:48:09,4",100.0,,,,26.48843002319336,0.228488028049469,669.5589599609375,4.579521656036377
"13:48:09,6",100.0,,,,26.49770736694336,0.1802261471748352,645.5513305664062,4.655916213989258
"13:48:09,9",100.0,,,,26.48379135131836,0.11069047451019287,621.241455078125,4.719609260559082
"13:48:10,1",100.0,,,,26.486108779907227,-0.015965431928634644,599.6937255859375,4.777831077575684
"13:48:10,4",100.0,,,,26.48843002319336,-0.24914176762104034,580.1079711914062,4.866102695465088
"13:48:10,6",100.0,,,,26.486108779907227,-0.6146670579910278,562.8915405273438,4.959343910217285
"13:48:10,9",100.0,,,,26.493064880371094,-1.1751370429992676,549.0888061523438,5.037649154663086
"13:48:11,1",100.0,,,,26.493064880371094,-2.1533303260803223,539.482177734375,5.115112781524658
"13:48:11,4",100.0,,,,26.493064880371094,-3.867474317550659,534.2470703125,5.155638694763184
"13:48:11,6",100.0,,,,26.490745544433594,-6.242900371551514,533.666748046875,5.20134973526001
"13:48:11,9",100.0,,,,26.500024795532227,-9.133330345153809,536.1322631835938,5.255958080291748
"13:48:12,1",100.0,,,,26.495389938354492,-9.79542064666748,538.759033203125,5.227852821350098
"13:48:12,4",100.0,,,,26.495389938354492,-7.526686191558838,539.0256958007812,5.2277607917785645
"13:48:12,6",100.0,,,,26.48379135131836,-4.889639854431152,532.2284545898438,5.545997619628906
"13:48:12,9",100.0,,,,26.490745544433594,-2.619755983352661,514.6213989257812,5.909284591674805
"13:48:13,1",100.0,,,,26.49770736694336,-0.8842147588729858,479.16339111328125,6.15788459777832
"13:48:13,4",100.0,,,,26.48843002319336,0.28986185789108276,425.0610046386719,6.323299884796143
"13:48:13,6",100.0,,,,26.495389938354492,0.8442085981369019,364.6746520996094,6.43269157409668
"13:48:13,9",100.0,,,,26.49770736694336,1.0334525108337402,304.6127624511719,6.517307281494141
"13:48:14,1",100.0,,,,26.495389938354492,1.0318834781646729,253.5321502685547,6.560546875
"13:48:14,4",100.0,,,,26.506980895996094,0.9964711666107178,209.78392028808594,6.601794242858887
"13:48:14,6",100.0,,,,26.504663467407227,0.939784586429596,172.07106018066406,6.662968635559082
"13:48:14,9",100.0,,,,26.49770736694336,0.8700352907180786,145.92776489257812,6.7153520584106445
"13:48:15,1",100.0,,,,26.509300231933594,0.8177966475486755,135.51356506347656,6.775033473968506
"13:48:15,4",100.0,,,,26.500024795532227,0.7825990319252014,132.44473266601562,6.836973190307617
"13:48:15,6",100.0,,,,26.48843002319336,0.7488924860954285,129.9926300048828,6.874136924743652
"13:48:15,9",100.0,,,,26.481470108032227,0.7126418948173523,124.76728820800781,6.90012788772583
"13:48:16,2",100.0,,,,26.460601806640625,0.6833151578903198,119.16764831542969,6.90708065032959
"13:48:16,4",100.0,,,,26.43973731994629,0.6507166624069214,116.12092590332031,6.937469482421875
"13:48:16,7",100.0,,,,26.393388748168945,0.6130710244178772,122.88691711425781,6.955087184906006
"13:48:16,9",100.0,,,,26.36095428466797,0.5751911997795105,151.43113708496094,6.984935283660889
"13:48:17,2",100.0,,,,26.337793350219727,0.5493991374969482,207.85972595214844,7.00642204284668
"13:48:17,4",100.0,,,,26.314634323120117,0.549119234085083,279.5953674316406,6.9798784255981445
"13:48:17,7",100.0,,,,26.31694793701172,0.5837563872337341,353.43560791015625,6.957624435424805
"13:48:17,9",100.0,,,,26.30537223815918,0.8665429949760437,439.7700500488281,6.953281402587891
"13:48:18,2",100.0,,,,26.29610824584961,1.719484567642212,522.6901245117188,6.932960033416748
"13:48:18,4",100.0,,,,26.29148292541504,2.6020750999450684,561.4071044921875,6.936656951904297
"13:48:18,7",100.0,,,,26.286848068237305,3.269124746322632,565.68896484375,6.952493667602539
"13:48:18,9",100.0,,,,26.270647048950195,3.5453379154205322,554.9070434570312,6.923736572265625
"13:48:19,2",100.0,,,,26.26601791381836,3.369612693786621,552.19970703125,6.937209129333496
"13:48:19,4",100.0,,,,26.27527618408203,3.1204934120178223,577.8506469726562,6.934810161590576
"13:48:19,7",100.0,,,,26.263702392578125,2.861799955368042,658.1064453125,6.97003698348999
"13:48:19,9",100.0,,,,26.242876052856445,2.5988147258758545,762.8350219726562,7.00054931640625
"13:48:20,2",100.0,,,,26.228994369506836,2.7541701793670654,867.087158203125,7.083185195922852
"13:48:20,4",100.0,,,,26.300739288330078,3.1034810543060303,963.9392700195312,7.153215408325195
"13:48:20,7",100.0,,,,26.374855041503906,3.989809274673462,1015.2785034179688,7.331220626831055
"13:48:20,9",100.0,,,,26.402650833129883,5.7119669914245605,1004.3402709960938,7.617814064025879
"13:48:21,2",100.0,,,,26.432783126831055,4.153499603271484,716.0626831054688,8.933497428894043
"13:48:21,4",100.0,,,,26.48843002319336,24.7172908782959,148.18223571777344,10.684813499450684
"13:48:21,7",100.0,,,,26.1387882232666,14.548518180847168,119.2134780883789,11.945090293884277
"13:48:21,9",100.0,,,,25.679576873779297,13.604938507080078,752.9515380859375,12.413172721862793
"13:48:22,2",100.0,,,,25.509262084960938,21.296316146850586,1032.5899658203125,12.14294719696045
"13:48:22,4",100.0,,,,25.486263275146484,22.981821060180664,1035.1468505859375,11.698493003845215
"13:48:22,7",100.0,,,,25.488561630249023,23.784223556518555,1026.1290283203125,11.44786262512207
"13:48:22,9",100.0,,,,25.477066040039062,23.39283561706543,1018.653564453125,11.371453285217285
"13:48:23,2",100.0,,,,25.55527114868164,24.532381057739258,1012.0195922851562,11.431933403015137
"13:48:23,4",100.0,,,,25.744089126586914,21.51644515991211,732.6365356445312,11.723639488220215
"13:48:23,7",100.0,,,,25.744089126586914,16.93208885192871,555.3253173828125,12.109283447265625
"13:48:23,9",100.0,,,,25.80171012878418,10.311806678771973,369.3116760253906,12.431315422058105
"13:48:24,2",100.0,,,,25.48396110534668,9.930460929870605,408.7444763183594,12.719101905822754
"13:48:24,4",100.0,,,,25.341468811035156,20.111474990844727,898.57958984375,12.608963012695312
"13:48:24,7",100.0,,,,25.293235778808594,23.984569549560547,1030.4915771484375,12.400818824768066
"13:48:24,9",100.0,,,,25.284055709838867,25.293481826782227,1026.4520263671875,12.052738189697266
"13:48:25,2",100.0,,,,25.28864860534668,25.07924461364746,1019.043212890625,11.830074310302734
"13:48:25,4",100.0,,,,25.26798439025879,24.859119415283203,1013.4004516601562,11.722138404846191
"13:48:25,7",100.0,,,,25.251916885375977,24.82040786743164,1009.1072998046875,11.70117473602295
"13:48:25,9",100.0,,,,25.222078323364258,24.85500717163086,1006.4268798828125,11.685517311096191
"13:48:26,2",100.0,,,,25.206016540527344,24.993764877319336,1004.521484375,11.725557327270508
"13:48:26,4",100.0,,,,25.18536376953125,25.134296417236328,1003.4854125976562,11.771117210388184
"13:48:26,7",100.0,,,,25.1693058013916,25.219249725341797,1002.7449951171875,11.810432434082031
"13:48:26,9",100.0,,,,25.16012954711914,25.30312156677246,1002.1242065429688,11.846940994262695
"13:48:27,2",100.0,,,,25.1463680267334,25.423927307128906,1001.8270263671875,11.872971534729004
"13:48:27,4",100.0,,,,25.13031578063965,25.537031173706055,1001.3399658203125,11.855411529541016
"13:48:27,7",100.0,,,,25.1257266998291,25.6651554107666,1000.8757934570312,11.813968658447266
"13:48:27,9",100.0,,,,25.10279655456543,25.770017623901367,1000.8705444335938,11.75615406036377
"13:48:28,2",100.0,,,,25.089038848876953,25.864294052124023,1000.6964721679688,11.71248722076416
"13:48:28,4",100.0,,,,25.08445930480957,25.949907302856445,1000.7913818359375,11.611318588256836
"13:48:28,7",100.0,,,,25.066116333007812,26.02874183654785,1000.6753540039062,11.510787010192871
"13:48:28,9",100.0,,,,25.056949615478516,26.115930557250977,1000.4063720703125,11.400415420532227
"13:48:29,2",100.0,,,,25.050071716308594,26.23125648498535,1000.3589477539062,11.304441452026367
"13:48:29,5",100.0,,,,25.03403091430664,26.335037231445312,1000.5031127929688,11.206730842590332
"13:48:29,7",100.0,,,,25.027156829833984,26.4249267578125,1000.515380859375,11.10986042022705
"13:48:30,0",100.0,,,,25.02256965637207,26.50790786743164,1000.2499389648438,10.995163917541504
"13:48:30,2",100.0,,,,25.00882911682129,26.578304290771484,1000.3694458007812,10.8871431350708
"13:48:30,5",100.0,,,,25.001953125,26.65073585510254,1000.3501586914062,10.784614562988281
"13:48:30,7",100.0,,,,24.995079040527344,26.72477149963379,1000.2815551757812,10.675179481506348
"13:48:31,0",100.0,,,,24.97675132751465,26.79600715637207,1000.2903442382812,10.561464309692383
"13:48:31,2",100.0,,,,24.96759033203125,26.86246681213379,1000.1708374023438,10.475479125976562
"13:48:31,5",100.0,,,,24.96759033203125,26.932344436645508,1000.3378295898438,10.396559715270996
"13:48:31,7",100.0,,,,24.95155906677246,26.99652671813965,1000.2815551757812,10.316863059997559
"13:48:32,0",100.0,,,,24.95155906677246,27.061307907104492,1000.1954345703125,10.234166145324707
"13:48:32,2",100.0,,,,24.940107345581055,27.125825881958008,1000.1181030273438,10.142149925231934
"13:48:32,5",100.0,,,,24.935529708862305,27.18248176574707,1000.3202514648438,10.062917709350586
"13:48:32,7",100.0,,,,24.935529708862305,27.238819122314453,1000.2745361328125,9.982902526855469
"13:48:33,0",100.0,,,,24.924076080322266,27.296621322631836,1000.1532592773438,9.894268989562988
"13:48:33,2",100.0,,,,24.91720962524414,27.346742630004883,1000.2481689453125,9.812758445739746
"13:48:33,5",100.0,,,,24.924076080322266,27.394155502319336,1000.172607421875,9.73664379119873
"13:48:33,7",100.0,,,,24.898893356323242,27.442081451416016,1000.3026733398438,9.652240753173828
"13:48:34,0",100.0,,,,24.903472900390625,27.48445701599121,1000.3150024414062,9.56649112701416
"13:48:34,2",100.0,,,,24.901180267333984,27.522106170654297,1000.2323608398438,9.46048355102539
"13:48:34,5",100.0,,,,24.896608352661133,27.56015968322754,1000.392333984375,9.39187240600586
"13:48:34,7",100.0,,,,24.892026901245117,27.591142654418945,1000.365966796875,9.342037200927734
"13:48:35,0",100.0,,,,24.88515853881836,27.619121551513672,1000.146240234375,9.28135871887207
"13:48:35,2",100.0,,,,24.882871627807617,27.645484924316406,1000.313232421875,9.217181205749512
"13:48:35,5",100.0,,,,24.876005172729492,27.668115615844727,1000.2938842773438,9.148300170898438
"13:48:35,7",100.0,,,,24.878292083740234,27.68701171875,1000.2587280273438,9.07937240600586
"13:48:36,0",100.0,,,,24.86913299560547,27.704269409179688,1000.3202514648438,9.01395034790039
"13:48:36,2",100.0,,,,24.878292083740234,27.718616485595703,1000.2042236328125,8.956209182739258
"13:48:36,5",100.0,,,,24.86455726623535,27.729381561279297,1000.2200317382812,8.890231132507324
"13:48:36,7",100.0,,,,24.86455726623535,27.73752784729004,1000.4573974609375,8.82886028289795
"13:48:37,0",100.0,,,,24.857688903808594,27.742109298706055,1000.4855346679688,8.772107124328613
"13:48:37,2",100.0,,,,24.85540199279785,27.74393653869629,1000.3096923828125,8.717016220092773
"13:48:37,5",100.0,,,,24.85540199279785,27.7426815032959,1000.445068359375,8.666699409484863
"13:48:37,7",100.0,,,,24.85540199279785,27.738853454589844,1000.2991333007812,8.621854782104492
"13:48:38,0",100.0,,,,24.85311508178711,27.731199264526367,1000.3905639648438,8.561155319213867
"13:48:38,2",100.0,,,,24.85540199279785,27.72134780883789,1000.5435180664062,8.497918128967285
"13:48:38,5",100.0,,,,24.848539352416992,27.709762573242188,1000.3554077148438,8.461396217346191
"13:48:38,7",100.0,,,,24.846250534057617,27.694198608398438,1000.3237915039062,8.410512924194336
"13:48:39,0",100.0,,,,24.839385986328125,27.676618576049805,1000.4960327148438,8.37763500213623
"13:48:39,2",100.0,,,,24.843965530395508,27.656888961791992,1000.4415283203125,8.320133209228516
"13:48:39,5",100.0,,,,24.839385986328125,27.63408088684082,1000.480224609375,8.264065742492676
"13:48:39,7",100.0,,,,24.837095260620117,27.607221603393555,1000.6050415039062,8.237543106079102
"13:48:40,0",100.0,,,,24.843965530395508,27.580080032348633,1000.603271484375,8.212812423706055
"13:48:40,2",100.0,,,,24.83480453491211,27.550260543823242,1000.5540771484375,8.176410675048828
"13:48:40,5",100.0,,,,24.82794761657715,27.517234802246094,1000.5364990234375,8.134452819824219
"13:48:40,7",100.0,,,,24.830232620239258,27.48282241821289,1000.5311889648438,8.091719627380371
"13:48:41,0",100.0,,,,24.83480453491211,27.444704055786133,1000.6947021484375,8.119688034057617
"13:48:41,2",100.0,,,,24.82794761657715,27.405527114868164,1000.759765625,8.284921646118164
"13:48:41,5",100.0,,,,24.83480453491211,27.36768913269043,1000.5470581054688,8.369684219360352
"13:48:41,7",100.0,,,,24.82794761657715,27.326278686523438,1000.7861328125,8.390913009643555
"13:48:42,0",100.0,,,,24.830232620239258,27.2879638671875,1000.5892333984375,8.374768257141113
"13:48:42,2",100.0,,,,24.830232620239258,27.245512008666992,1000.7879028320312,8.338010787963867
"13:48:42,5",100.0,,,,24.83251953125,27.202260971069336,1000.8283081054688,8.289594650268555
"13:48:42,8",100.0,,,,24.830232620239258,27.16154670715332,1000.6912231445312,8.227109909057617
"13:48:43,0",100.0,,,,24.83251953125,27.121200561523438,1000.8441772460938,8.166007995605469
"13:48:43,3",100.0,,,,24.830232620239258,27.07904624938965,1000.6648559570312,8.10610580444336
"13:48:43,5",100.0,,,,24.825653076171875,27.03471565246582,1000.6753540039062,8.044705390930176
"13:48:43,8",100.0,,,,24.82794761657715,26.987857818603516,1000.91796875,7.984934329986572
"13:48:44,0",100.0,,,,24.825653076171875,26.940279006958008,1000.9373168945312,7.923391819000244
"13:48:44,3",100.0,,,,24.830232620239258,26.8895263671875,1000.7633056640625,7.859299182891846
"13:48:44,5",100.0,,,,24.82794761657715,26.839447021484375,1000.8248291015625,7.776490688323975
"13:48:44,8",100.0,,,,24.8233699798584,26.783647537231445,1000.9848022460938,7.689484596252441
